panel,series,Rg_over_lc,Re_over_lc,position_class
30 C,living worms,0.152725,0.442328,4
30 C,living worms,0.122056,0.328114,0
30 C,living worms,0.113264,0.295129,0
30 C,living worms,0.0553748,0.0436937,0
30 C,living worms,0.137092,0.170978,0
30 C,living worms,0.110635,0.15754,0
30 C,living worms,0.0720588,0.222043,0
30 C,living worms,0.126103,0.320278,0
30 C,living worms,0.136278,0.329457,0
30 C,living worms,0.101465,0.126812,0
30 C,living worms,0.123716,0.253146,0
30 C,living worms,0.102134,0.27556,0
30 C,living worms,0.0678764,0.221433,0
30 C,living worms,0.0588688,0.184646,0
30 C,living worms,0.0687306,0.108206,0
30 C,living worms,0.0908244,0.153816,0
30 C,living worms,0.105817,0.221389,0
30 C,living worms,0.0543966,0.138574,0
30 C,living worms,0.109816,0.269527,0
30 C,living worms,0.0980865,0.227438,0
30 C,living worms,0.104611,0.24808,0
30 C,living worms,0.133055,0.280199,0
30 C,living worms,0.112946,0.279975,0
30 C,living worms,0.149619,0.310014,0
30 C,living worms,0.106202,0.321199,0
30 C,living worms,0.137943,0.324492,0
30 C,living worms,0.0870336,0.248181,0
30 C,living worms,0.0523008,0.0551171,0
30 C,living worms,0.115466,0.252358,0
30 C,living worms,0.0921151,0.175165,0
30 C,living worms,0.117606,0.206499,0
30 C,living worms,0.125509,0.355608,0
30 C,living worms,0.129994,0.359831,0
30 C,living worms,0.0631054,0.063461,0
30 C,living worms,0.127624,0.348471,0
30 C,living worms,0.112982,0.330509,4
30 C,living worms,0.101602,0.100348,0
30 C,living worms,0.147806,0.303316,0
30 C,living worms,0.0858731,0.242214,0
30 C,living worms,0.158213,0.101384,0
30 C,living worms,0.0707245,0.0474547,0
30 C,living worms,0.123598,0.281425,0
30 C,living worms,0.123136,0.373005,0
30 C,living worms,0.138916,0.288279,0
30 C,living worms,0.128217,0.233353,0
30 C,living worms,0.130401,0.270456,0
30 C,living worms,0.139491,0.326334,0
30 C,living worms,0.0676976,0.167653,0
30 C,living worms,0.1088,0.274115,0
30 C,living worms,0.108695,0.334328,0
30 C,living worms,0.127449,0.323602,0
30 C,living worms,0.077807,0.022707,0
30 C,living worms,0.120182,0.336687,0
30 C,living worms,0.139598,0.341911,0
30 C,living worms,0.140734,0.329305,0
30 C,living worms,0.141816,0.323175,0
30 C,living worms,0.114882,0.323033,0
30 C,living worms,0.138621,0.366466,0
30 C,living worms,0.143627,0.355785,0
30 C,living worms,0.107732,0.205349,0
30 C,living worms,0.130918,0.327697,0
30 C,living worms,0.118842,0.306747,0
30 C,living worms,0.128874,0.324148,0
30 C,living worms,0.14103,0.350854,0
30 C,living worms,0.12923,0.253036,0
30 C,living worms,0.100762,0.256623,0
30 C,living worms,0.137653,0.26344,0
30 C,living worms,0.0968046,0.27663,0
30 C,living worms,0.124149,0.303252,0
30 C,living worms,0.0986416,0.211019,0
30 C,living worms,0.113388,0.254743,0
30 C,living worms,0.115189,0.298948,0
30 C,living worms,0.106328,0.344676,0
30 C,living worms,0.128501,0.302465,0
30 C,living worms,0.130149,0.293182,0
30 C,living worms,0.145863,0.278738,0
30 C,living worms,0.109366,0.182001,0
30 C,living worms,0.11364,0.187075,0
30 C,living worms,0.125292,0.340604,0
30 C,living worms,0.134975,0.303867,0
30 C,living worms,0.0833974,0.0984975,0
30 C,living worms,0.117434,0.261337,0
30 C,living worms,0.136815,0.300617,0
30 C,living worms,0.124544,0.330568,0
30 C,living worms,0.106035,0.346257,0
30 C,living worms,0.0953378,0.155939,0
30 C,living worms,0.0768441,0.238772,0
30 C,living worms,0.0769129,0.202823,0
30 C,living worms,0.140255,0.337943,0
30 C,living worms,0.145435,0.327723,0
30 C,living worms,0.145662,0.31319,0
30 C,living worms,0.141732,0.281068,0
30 C,living worms,0.116666,0.327799,0
30 C,living worms,0.109809,0.349589,0
30 C,living worms,0.103091,0.164328,0
30 C,living worms,0.112583,0.183882,0
30 C,living worms,0.11091,0.16204,0
30 C,living worms,0.120464,0.286261,0
30 C,living worms,0.097093,0.171791,0
30 C,living worms,0.1101,0.298052,0
30 C,living worms,0.0999534,0.320973,0
30 C,living worms,0.143158,0.301949,0
30 C,living worms,0.12447,0.260696,0
30 C,living worms,0.137557,0.33361,0
30 C,living worms,0.103411,0.0654501,0
30 C,living worms,0.135631,0.302834,0
30 C,living worms,0.132058,0.304133,0
30 C,living worms,0.119557,0.294297,0
30 C,living worms,0.137162,0.308938,0
30 C,living worms,0.133448,0.276288,0
30 C,living worms,0.0593826,0.133566,0
30 C,living worms,0.114499,0.325949,0
30 C,living worms,0.0950179,0.248681,0
30 C,living worms,0.132769,0.314216,0
30 C,living worms,0.104838,0.185377,0
30 C,living worms,0.139054,0.306924,0
30 C,living worms,0.104069,0.23554,0
30 C,living worms,0.129879,0.330972,0
30 C,living worms,0.144695,0.335044,0
30 C,living worms,0.0939336,0.299372,0
30 C,living worms,0.129011,0.259303,0
30 C,living worms,0.131248,0.227051,0
30 C,living worms,0.0698976,0.10544,0
30 C,living worms,0.129929,0.269341,0
30 C,living worms,0.141313,0.329833,0
30 C,living worms,0.0948194,0.20562,0
30 C,living worms,0.0835937,0.0179805,0
30 C,living worms,0.102521,0.162383,0
30 C,living worms,0.123759,0.293415,0
30 C,living worms,0.103614,0.343517,0
30 C,living worms,0.13268,0.289898,0
30 C,living worms,0.139379,0.355189,0
30 C,living worms,0.12208,0.243041,0
30 C,living worms,0.111672,0.274451,0
30 C,living worms,0.122861,0.243396,0
30 C,living worms,0.12539,0.276166,0
30 C,living worms,0.13312,0.340899,0
30 C,living worms,0.126566,0.299577,0
30 C,living worms,0.102806,0.169208,0
30 C,living worms,0.0948206,0.249604,0
30 C,living worms,0.133734,0.271279,0
30 C,living worms,0.147166,0.317393,0
30 C,living worms,0.146917,0.311239,0
30 C,living worms,0.0699658,0.0934444,0
30 C,living worms,0.114076,0.284111,0
30 C,living worms,0.103989,0.261401,0
30 C,living worms,0.131022,0.316932,0
30 C,living worms,0.132485,0.32647,0
30 C,living worms,0.0976311,0.23964,0
30 C,living worms,0.132286,0.281202,0
30 C,living worms,0.136125,0.274948,0
30 C,living worms,0.134903,0.323115,0
30 C,living worms,0.119797,0.251517,0
30 C,living worms,0.103335,0.15225,0
30 C,living worms,0.118322,0.190346,0
30 C,living worms,0.12732,0.355024,0
30 C,living worms,0.12441,0.274978,0
30 C,living worms,0.154213,0.321038,0
30 C,living worms,0.147829,0.315385,0
30 C,living worms,0.0966927,0.317305,0
30 C,living worms,0.0856189,0.115107,0
30 C,living worms,0.116043,0.207348,0
30 C,living worms,0.131509,0.348051,0
30 C,living worms,0.148541,0.337096,0
30 C,living worms,0.151031,0.346514,0
30 C,living worms,0.0997297,0.272535,0
30 C,living worms,0.103141,0.336061,0
30 C,living worms,0.0947337,0.321099,0
30 C,living worms,0.117366,0.149991,0
30 C,living worms,0.13169,0.243911,0
30 C,living worms,0.108876,0.104123,0
30 C,living worms,0.114022,0.231404,0
30 C,living worms,0.124034,0.298733,0
30 C,living worms,0.100269,0.25297,0
30 C,living worms,0.117196,0.281445,0
30 C,living worms,0.108161,0.277977,0
30 C,living worms,0.108596,0.216514,0
30 C,living worms,0.0933202,0.185572,0
30 C,living worms,0.138473,0.308211,0
30 C,living worms,0.104961,0.227027,0
30 C,living worms,0.118885,0.286144,0
30 C,living worms,0.129588,0.222137,0
30 C,living worms,0.162197,0.352744,0
30 C,living worms,0.0721855,0.18582,0
30 C,living worms,0.0749753,0.193029,0
30 C,living worms,0.0978689,0.255093,0
30 C,living worms,0.123939,0.344991,0
30 C,living worms,0.132551,0.283246,0
30 C,living worms,0.0845734,0.208247,0
30 C,living worms,0.108011,0.327846,0
30 C,living worms,0.136926,0.32609,0
30 C,living worms,0.126683,0.312883,0
30 C,living worms,0.0578503,0.131982,0
30 C,living worms,0.112195,0.153235,0
30 C,living worms,0.130069,0.259028,0
30 C,living worms,0.12186,0.355495,0
30 C,living worms,0.118094,0.29234,0
30 C,living worms,0.133222,0.308198,0
30 C,living worms,0.127241,0.280159,0
30 C,living worms,0.125492,0.263271,0
30 C,living worms,0.102326,0.14889,0
30 C,living worms,0.141509,0.346474,0
30 C,living worms,0.137302,0.219315,0
30 C,living worms,0.143417,0.265463,0
30 C,living worms,0.113746,0.120663,0
30 C,living worms,0.119191,0.25898,0
30 C,living worms,0.12499,0.190127,0
30 C,living worms,0.110399,0.367586,0
30 C,living worms,0.148206,0.259759,0
30 C,living worms,0.100643,0.177253,0
30 C,living worms,0.138315,0.344429,0
30 C,living worms,0.132878,0.329563,0
30 C,living worms,0.116015,0.278178,0
30 C,living worms,0.127814,0.260701,0
30 C,living worms,0.136841,0.308338,0
30 C,living worms,0.0997014,0.223207,0
30 C,living worms,0.116756,0.272535,0
30 C,living worms,0.135116,0.358873,0
30 C,living worms,0.137427,0.313661,0
30 C,living worms,0.135301,0.0327995,0
30 C,living worms,0.15848,0.389737,4
30 C,living worms,0.138399,0.0540706,4
30 C,living worms,0.102312,0.317318,4
30 C,living worms,0.144139,0.361358,4
30 C,living worms,0.16482,0.467949,4
30 C,living worms,0.164905,0.367522,4
30 C,living worms,0.162759,0.436097,4
30 C,living worms,0.159167,0.485531,4
30 C,living worms,0.120565,0.38505,4
30 C,living worms,0.128399,0.422093,4
30 C,living worms,0.0678013,0.217445,4
30 C,living worms,0.114468,0.280507,0
30 C,living worms,0.121423,0.25244,0
30 C,living worms,0.158093,0.318882,0
30 C,living worms,0.107693,0.249514,0
30 C,living worms,0.150004,0.267138,0
30 C,living worms,0.151153,0.312084,0
30 C,living worms,0.147058,0.296697,0
30 C,living worms,0.111815,0.117871,0
30 C,living worms,0.129454,0.279402,0
30 C,living worms,0.108427,0.190061,0
30 C,living worms,0.0667442,0.217445,0
30 C,living worms,0.11952,0.402348,0
30 C,living worms,0.137595,0.307944,0
30 C,living worms,0.140298,0.263376,0
30 C,living worms,0.128009,0.316932,0
30 C,living worms,0.136915,0.313967,0
30 C,living worms,0.141923,0.459729,0
30 C,living worms,0.113385,0.225382,0
30 C,living worms,0.138866,0.253019,0
30 C,living worms,0.15983,0.314007,0
30 C,living worms,0.101618,0.226978,0
30 C,living worms,0.135949,0.286154,0
30 C,living worms,0.14535,0.265652,0
30 C,living worms,0.140765,0.32523,0
30 C,living worms,0.151749,0.288385,0
30 C,living worms,0.152711,0.287233,0
30 C,living worms,0.113839,0.281113,0
30 C,living worms,0.110732,0.209581,0
30 C,living worms,0.0994235,0.287538,0
30 C,living worms,0.146394,0.215417,0
30 C,living worms,0.06886,0.204656,0
30 C,living worms,0.126507,0.364483,0
30 C,living worms,0.120864,0.342632,0
30 C,living worms,0.124981,0.323292,0
30 C,living worms,0.137084,0.227254,0
30 C,living worms,0.0698419,0.142256,0
30 C,living worms,0.102497,0.307777,0
30 C,living worms,0.124664,0.29836,0
30 C,living worms,0.0865406,0.0793647,0
30 C,living worms,0.159884,0.34103,0
30 C,living worms,0.136016,0.339863,0
30 C,living worms,0.0757149,0.243585,0
30 C,living worms,0.102793,0.0840713,0
30 C,living worms,0.138965,0.361161,0
30 C,living worms,0.115506,0.287751,0
30 C,living worms,0.146551,0.475397,0
30 C,living worms,0.16165,0.521553,0
30 C,living worms,0.115245,0.304174,0
30 C,living worms,0.150751,0.46411,4
30 C,living worms,0.0705613,0.0788008,4
30 C,living worms,0.0963099,0.0557956,4
30 C,living worms,0.151641,0.384079,0
30 C,living worms,0.10869,0.117432,4
30 C,living worms,0.120119,0.319144,4
30 C,living worms,0.152504,0.342302,0
30 C,living worms,0.181188,0.197377,4
30 C,living worms,0.110466,0.301168,4
30 C,living worms,0.105602,0.198749,4
30 C,living worms,0.105269,0.32556,0
30 C,living worms,0.094828,0.0601928,0
30 C,living worms,0.111217,0.0835392,0
30 C,living worms,0.114321,0.0852073,0
30 C,living worms,0.088415,0.242903,0
30 C,living worms,0.120701,0.28186,0
30 C,living worms,0.111849,0.271895,0
30 C,living worms,0.137603,0.283,0
30 C,living worms,0.0880509,0.26888,0
30 C,living worms,0.071811,0.159657,0
30 C,living worms,0.12634,0.298626,0
30 C,living worms,0.133092,0.305669,0
30 C,living worms,0.106921,0.323589,0
30 C,living worms,0.128199,0.332426,0
30 C,living worms,0.0721432,0.0607689,0
30 C,living worms,0.0502568,0.0778221,0
30 C,living worms,0.0916252,0.178514,0
30 C,living worms,0.144718,0.241799,0
30 C,living worms,0.112084,0.321403,0
30 C,living worms,0.0815339,0.215171,0
30 C,living worms,0.100012,0.286664,0
30 C,living worms,0.104319,0.229451,0
30 C,living worms,0.127242,0.369718,0
30 C,living worms,0.139292,0.350684,0
30 C,living worms,0.127393,0.114513,0
30 C,living worms,0.123226,0.238825,0
30 C,living worms,0.148279,0.327042,0
30 C,living worms,0.153945,0.323279,0
30 C,living worms,0.166443,0.343152,0
30 C,living worms,0.0734277,0.126922,0
30 C,living worms,0.146433,0.319602,0
30 C,living worms,0.150136,0.306747,0
30 C,living worms,0.150742,0.314872,0
30 C,living worms,0.145456,0.317516,0
30 C,living worms,0.0831298,0.0688331,0
30 C,living worms,0.133844,0.255682,0
30 C,living worms,0.112309,0.311163,0
30 C,living worms,0.116139,0.289012,0
30 C,living worms,0.0894863,0.206344,0
30 C,living worms,0.108299,0.333041,0
30 C,living worms,0.130483,0.289913,0
30 C,living worms,0.0736636,0.146427,0
30 C,living worms,0.114072,0.217413,0
30 C,living worms,0.126763,0.262826,0
30 C,living worms,0.127249,0.252755,0
30 C,living worms,0.109802,0.244636,0
30 C,living worms,0.115673,0.25244,0
30 C,living worms,0.0952499,0.248451,0
30 C,living worms,0.118412,0.162966,0
30 C,living worms,0.139773,0.115204,0
30 C,living worms,0.14168,0.24584,0
30 C,living worms,0.065753,0.0438211,0
30 C,living worms,0.0710254,0.196868,0
30 C,living worms,0.106811,0.230372,0
30 C,living worms,0.145505,0.315826,0
30 C,living worms,0.143183,0.308202,0
30 C,living worms,0.153437,0.284591,0
30 C,living worms,0.0917589,0.217439,0
30 C,living worms,0.132768,0.269449,0
30 C,living worms,0.136152,0.266846,0
30 C,living worms,0.142202,0.23824,0
30 C,living worms,0.129031,0.315919,0
30 C,living worms,0.065765,0.142755,0
30 C,living worms,0.115744,0.334707,0
30 C,living worms,0.113204,0.334628,0
30 C,living worms,0.108855,0.273122,0
30 C,living worms,0.107989,0.188877,0
30 C,living worms,0.134899,0.251467,0
30 C,living worms,0.068274,0.0795226,0
30 C,living worms,0.125046,0.378755,0
30 C,living worms,0.119848,0.284811,0
30 C,living worms,0.134686,0.341569,0
30 C,living worms,0.110953,0.277475,0
30 C,living worms,0.0978098,0.309367,0
30 C,living worms,0.115474,0.256998,0
30 C,living worms,0.126119,0.363871,0
30 C,living worms,0.117997,0.230027,0
30 C,living worms,0.109299,0.191551,0
30 C,living worms,0.125663,0.350568,0
30 C,living worms,0.108121,0.347971,0
30 C,living worms,0.119581,0.353911,0
30 C,living worms,0.149825,0.283811,0
30 C,living worms,0.102599,0.25801,0
30 C,living worms,0.132166,0.295714,0
30 C,living worms,0.131676,0.280254,0
30 C,living worms,0.126364,0.181072,0
30 C,living worms,0.089586,0.142755,0
30 C,living worms,0.126014,0.250506,0
30 C,living worms,0.14265,0.289552,0
30 C,living worms,0.137814,0.297429,0
30 C,living worms,0.130768,0.229177,0
30 C,living worms,0.0719188,0.100348,0
30 C,living worms,0.103752,0.289946,0
30 C,living worms,0.131411,0.292154,0
30 C,living worms,0.122388,0.261017,0
30 C,living worms,0.13768,0.335177,0
30 C,living worms,0.118107,0.249525,0
30 C,living worms,0.135911,0.322078,0
30 C,living worms,0.128778,0.330471,0
30 C,living worms,0.119567,0.199365,0
30 C,living worms,0.134038,0.187492,0
30 C,living worms,0.0733025,0.175061,0
30 C,living worms,0.141674,0.0344166,0
30 C,living worms,0.158052,0.156928,0
30 C,living worms,0.16306,0.176993,0
30 C,living worms,0.155611,0.155832,0
30 C,living worms,0.161352,0.163819,0
30 C,living worms,0.148922,0.170292,4
30 C,living worms,0.0946141,0.257604,0
30 C,living worms,0.10939,0.254025,0
30 C,living worms,0.131928,0.332761,0
30 C,living worms,0.111343,0.279975,0
30 C,living worms,0.123289,0.346043,0
30 C,living worms,0.0908338,0.281246,0
30 C,living worms,0.105039,0.154674,0
30 C,living worms,0.142019,0.246231,0
30 C,living worms,0.118516,0.278122,0
30 C,living worms,0.0692457,0.122452,0
30 C,living worms,0.122486,0.263376,0
30 C,living worms,0.146857,0.289427,0
30 C,living worms,0.099653,0.202134,0
30 C,living worms,0.147584,0.322325,0
30 C,living worms,0.145414,0.281722,0
30 C,living worms,0.139414,0.314991,0
30 C,living worms,0.146564,0.291471,0
30 C,living worms,0.129351,0.277159,0
30 C,living worms,0.125277,0.1821,0
30 C,living worms,0.136013,0.310805,0
30 C,living worms,0.136731,0.0866828,0
30 C,living worms,0.131425,0.251112,0
30 C,living worms,0.0813496,0.194518,0
30 C,living worms,0.0912504,0.0535266,0
30 C,living worms,0.135341,0.319716,0
30 C,living worms,0.143658,0.263857,0
30 C,living worms,0.131372,0.318655,0
30 C,living worms,0.128785,0.268179,0
30 C,living worms,0.130074,0.266616,0
30 C,living worms,0.0939018,0.244476,0
30 C,living worms,0.131813,0.251926,0
30 C,living worms,0.135652,0.259303,0
30 C,living worms,0.127712,0.262587,0
30 C,living worms,0.147976,0.216958,0
30 C,living worms,0.112277,0.309731,0
30 C,living worms,0.103345,0.339198,0
30 C,living worms,0.0860326,0.125309,0
30 C,living worms,0.151181,0.343765,0
30 C,living worms,0.152361,0.282334,0
30 C,living worms,0.120833,0.328589,0
30 C,living worms,0.104402,0.280313,0
30 C,living worms,0.100929,0.147376,0
30 C,living worms,0.112226,0.331225,0
30 C,living worms,0.1133,0.321272,0
30 C,living worms,0.104602,0.331115,0
30 C,living worms,0.142716,0.330618,0
30 C,living worms,0.123486,0.297279,0
30 C,living worms,0.11888,0.244681,0
30 C,living worms,0.136026,0.25448,0
30 C,living worms,0.0952373,0.270641,0
30 C,living worms,0.168947,0.266328,0
30 C,living worms,0.0709176,0.11998,0
30 C,living worms,0.147412,0.307219,0
30 C,living worms,0.133604,0.306165,0
30 C,living worms,0.135611,0.291126,0
30 C,living worms,0.111434,0.264496,0
30 C,living worms,0.125486,0.359029,0
30 C,living worms,0.141105,0.200028,0
30 C,living worms,0.105303,0.182459,0
30 C,living worms,0.136637,0.35427,0
30 C,living worms,0.155846,0.313007,0
30 C,living worms,0.0992366,0.125697,0
30 C,living worms,0.134957,0.226664,0
30 C,living worms,0.135545,0.32708,0
30 C,living worms,0.112104,0.215592,0
30 C,living worms,0.133104,0.248344,0
30 C,living worms,0.132606,0.23685,0
30 C,living worms,0.138882,0.288037,0
30 C,living worms,0.131084,0.289398,0
30 C,living worms,0.127432,0.29681,0
30 C,living worms,0.143488,0.282625,0
30 C,living worms,0.11209,0.14889,0
30 C,living worms,0.109929,0.18417,0
30 C,living worms,0.137958,0.327501,0
30 C,living worms,0.113606,0.335962,0
30 C,living worms,0.133934,0.29553,0
30 C,living worms,0.139217,0.304174,0
30 C,living worms,0.129022,0.237772,0
30 C,living worms,0.0905932,0.215792,0
30 C,living worms,0.112933,0.269191,0
30 C,living worms,0.0812651,0.100514,0
30 C,living worms,0.0907815,0.0206499,0
30 C,living worms,0.138343,0.282152,0
30 C,living worms,0.124064,0.341013,0
30 C,living worms,0.128831,0.390241,0
30 C,living worms,0.064505,0.111266,0
30 C,living worms,0.0779432,0.204226,0
30 C,living worms,0.0830017,0.223862,0
30 C,living worms,0.145194,0.437447,0
30 C,living worms,0.160713,0.299372,0
30 C,living worms,0.19274,0.410769,0
30 C,living worms,0.113891,0.158202,0
30 C,living worms,0.131718,0.354812,0
30 C,living worms,0.138031,0.308573,0
30 C,living worms,0.145391,0.269191,0
30 C,living worms,0.145711,0.25281,0
30 C,living worms,0.144637,0.248748,0
30 C,living worms,0.142992,0.287009,0
30 C,living worms,0.0606861,0.0451986,0
30 C,living worms,0.139389,0.29726,0
30 C,living worms,0.108765,0.27044,0
30 C,living worms,0.0969368,0.198503,0
30 C,living worms,0.130578,0.335962,0
30 C,living worms,0.113201,0.227811,0
30 C,living worms,0.128769,0.340228,0
30 C,living worms,0.111299,0.173245,0
30 C,living worms,0.125248,0.208621,0
30 C,living worms,0.135698,0.332225,0
30 C,living worms,0.146466,0.28144,0
30 C,living worms,0.144231,0.276751,0
30 C,living worms,0.143357,0.274263,0
30 C,living worms,0.140854,0.276005,0
30 C,living worms,0.15129,0.253162,0
30 C,living worms,0.114867,0.344882,0
30 C,living worms,0.14045,0.267534,0
30 C,living worms,0.1296,0.216707,0
30 C,living worms,0.142153,0.322757,0
30 C,living worms,0.10218,0.206074,0
30 C,living worms,0.0772592,0.0617922,0
30 C,living worms,0.128827,0.232059,0
30 C,living worms,0.0921016,0.156981,0
30 C,living worms,0.0940366,0.132561,0
30 C,living worms,0.133063,0.316932,0
30 C,living worms,0.105176,0.214626,0
30 C,living worms,0.117288,0.290935,0
30 C,living worms,0.122829,0.159779,0
30 C,living worms,0.145835,0.252749,0
30 C,living worms,0.145035,0.309321,0
30 C,living worms,0.0898924,0.252534,0
30 C,living worms,0.116771,0.161945,0
30 C,living worms,0.1188,0.171759,0
30 C,living worms,0.135478,0.177849,0
30 C,living worms,0.135461,0.251156,0
30 C,living worms,0.105401,0.293315,0
30 C,living worms,0.106384,0.148759,0
30 C,living worms,0.12921,0.196066,0
30 C,living worms,0.119302,0.136956,0
30 C,living worms,0.124559,0.113964,0
30 C,living worms,0.124439,0.253284,0
30 C,living worms,0.152732,0.228769,0
30 C,living worms,0.116863,0.22198,0
30 C,living worms,0.138478,0.264301,0
30 C,living worms,0.132158,0.327353,0
30 C,living worms,0.120661,0.318707,0
30 C,living worms,0.0922777,0.304087,0
30 C,living worms,0.0683419,0.0739285,0
30 C,living worms,0.149717,0.244636,0
30 C,living worms,0.119456,0.313861,0
30 C,living worms,0.0822085,0.166343,0
30 C,living worms,0.0934634,0.179658,0
30 C,living worms,0.116227,0.206756,0
30 C,living worms,0.127502,0.226978,0
30 C,living worms,0.148205,0.261081,0
30 C,living worms,0.111361,0.292325,0
30 C,living worms,0.108462,0.204799,0
30 C,living worms,0.0928552,0.156047,0
30 C,living worms,0.126588,0.246469,0
30 C,living worms,0.0833581,0.0894831,0
30 C,living worms,0.128032,0.366382,0
30 C,living worms,0.105987,0.173567,0
30 C,living worms,0.132236,0.352922,0
30 C,living worms,0.0975552,0.267513,0
30 C,living worms,0.128684,0.181855,0
30 C,living worms,0.127527,0.263567,0
30 C,living worms,0.122722,0.266114,0
30 C,living worms,0.117733,0.153462,0
30 C,living worms,0.0815876,0.256254,0
30 C,living worms,0.112844,0.294902,0
30 C,living worms,0.0967883,0.171621,0
30 C,living worms,0.147777,0.306897,0
30 C,living worms,0.120324,0.331229,0
30 C,living worms,0.125731,0.383065,0
30 C,living worms,0.110675,0.203166,0
30 C,living worms,0.148177,0.241811,0
30 C,living worms,0.105408,0.312687,0
30 C,living worms,0.113078,0.35949,0
30 C,living worms,0.147936,0.366063,0
30 C,living worms,0.0718127,0.154683,0
30 C,living worms,0.123167,0.387388,4
30 C,living worms,0.139134,0.436097,4
30 C,living worms,0.142336,0.422671,4
30 C,living worms,0.148117,0.460263,4
30 C,living worms,0.0714304,0.0734747,4
30 C,living worms,0.0983466,0.322359,4
30 C,living worms,0.156157,0.321788,4
30 C,living worms,0.146332,0.440889,4
30 C,living worms,0.0796747,0.283914,4
30 C,living worms,0.0701289,0.157248,4
30 C,living worms,0.135989,0.358384,4
30 C,living worms,0.130557,0.195903,0
30 C,living worms,0.101607,0.135153,0
30 C,living worms,0.153241,0.304211,0
30 C,living worms,0.133786,0.324148,0
30 C,living worms,0.162675,0.336157,0
30 C,living worms,0.101048,0.31869,0
30 C,living worms,0.157979,0.248142,0
30 C,living worms,0.148456,0.270456,0
30 C,living worms,0.192855,0.346377,0
30 C,living worms,0.167753,0.466661,0
30 C,living worms,0.0990385,0.1698,0
30 C,living worms,0.148847,0.416844,0
30 C,living worms,0.0949698,0.0969575,0
30 C,living worms,0.110651,0.0732278,4
30 C,living worms,0.110189,0.0724818,4
30 C,living worms,0.0934202,0.0818711,4
30 C,living worms,0.0975938,0.0791009,4
30 C,living worms,0.163577,0.356282,4
30 C,living worms,0.0731339,0.0252633,4
30 C,living worms,0.153505,0.180424,4
30 C,living worms,0.133205,0.340011,4
30 C,living worms,0.144896,0.455735,4
30 C,living worms,0.154416,0.402341,4
30 C,living worms,0.0951108,0.281043,4
30 C,living worms,0.0996961,0.164422,0
30 C,living worms,0.189095,0.401592,0
30 C,living worms,0.0719948,0.226904,0
30 C,living worms,0.142289,0.105717,0
30 C,living worms,0.14631,0.0631087,0
30 C,living worms,0.136166,0.188936,0
30 C,living worms,0.125329,0.254748,0
30 C,living worms,0.226829,0.497899,0
30 C,living worms,0.189312,0.406524,0
30 C,living worms,0.167938,0.398845,0
30 C,living worms,0.162201,0.394827,0
30 C,living worms,0.160899,0.392857,0
30 C,living worms,0.178953,0.391072,0
30 C,living worms,0.225749,0.498184,0
30 C,living worms,0.186898,0.521793,0
30 C,living worms,0.10993,0.0720962,0
30 C,living worms,0.0863005,0.216572,0
30 C,living worms,0.0673301,0.133639,0
30 C,living worms,0.0698371,0.160302,0
30 C,living worms,0.0999663,0.193325,0
30 C,living worms,0.110142,0.203823,0
30 C,living worms,0.122313,0.222363,0
30 C,living worms,0.107209,0.18367,0
30 C,living worms,0.0616076,0.175546,0
30 C,living worms,0.130769,0.297429,0
30 C,living worms,0.141493,0.331822,0
30 C,living worms,0.142495,0.32725,0
30 C,living worms,0.067223,0.138363,0
30 C,living worms,0.0618065,0.191201,0
30 C,living worms,0.119501,0.0979868,0
30 C,living worms,0.127133,0.250762,0
30 C,living worms,0.130743,0.236662,0
30 C,living worms,0.116117,0.333639,0
30 C,living worms,0.111202,0.32417,0
30 C,living worms,0.129616,0.306243,0
30 C,living worms,0.091419,0.131219,0
30 C,living worms,0.099553,0.348787,0
30 C,living worms,0.0778136,0.102423,0
30 C,living worms,0.139618,0.250223,0
30 C,living worms,0.143737,0.322912,0
30 C,living worms,0.0849863,0.0956843,0
30 C,living worms,0.13677,0.315883,0
30 C,living worms,0.148188,0.351652,0
30 C,living worms,0.106359,0.323589,0
30 C,living worms,0.133126,0.345088,0
30 C,living worms,0.139189,0.287829,0
30 C,living worms,0.155643,0.289297,0
30 C,living worms,0.103722,0.302534,0
30 C,living worms,0.115805,0.264111,0
30 C,living worms,0.0709807,0.153226,0
30 C,living worms,0.078276,0.208046,0
30 C,living worms,0.0741037,0.202031,0
30 C,living worms,0.0866247,0.230051,0
30 C,living worms,0.142519,0.283039,0
30 C,living worms,0.0938966,0.266762,0
30 C,living worms,0.0807585,0.135267,0
30 C,living worms,0.096888,0.212125,0
30 C,living worms,0.12645,0.178764,0
30 C,living worms,0.111241,0.29611,0
30 C,living worms,0.101631,0.201368,0
30 C,living worms,0.128286,0.309389,0
30 C,living worms,0.157466,0.331666,0
30 C,living worms,0.112518,0.214964,0
30 C,living worms,0.115876,0.266553,0
30 C,living worms,0.136693,0.301436,0
30 C,living worms,0.120354,0.253762,0
30 C,living worms,0.100003,0.219512,0
30 C,living worms,0.135692,0.206971,0
30 C,living worms,0.131396,0.354065,0
30 C,living worms,0.124209,0.295582,0
30 C,living worms,0.0555434,0.128721,0
30 C,living worms,0.124859,0.322934,0
30 C,living worms,0.136717,0.263794,0
30 C,living worms,0.13828,0.281043,0
30 C,living worms,0.133318,0.248798,0
30 C,living worms,0.12946,0.247197,0
30 C,living worms,0.112284,0.256748,0
30 C,living worms,0.130794,0.341369,0
30 C,living worms,0.107545,0.304847,0
30 C,living worms,0.125188,0.162074,0
